user_id,node_idx,screen_name,account_type,label,created_at,location,account_age_days,followers_count,following_count,post_count,listed_count,verified,has_profile_image,has_description,default_profile,profile_completeness,posts_per_day,reply_ratio,retweet_ratio,mention_ratio,url_ratio,hashtag_ratio,duplicate_content_ratio,tweet_count,tweet_hour_entropy,tweet_day_entropy,active_hours_count,avg_tweet_length,avg_hashtags_per_tweet,avg_urls_per_tweet,avg_mentions_per_tweet,avg_retweet_count,avg_favorite_count,tweet_similarity_score,out_degree,weighted_out_degree,in_degree,weighted_in_degree,degree_ratio,followers_following_ratio,engagement_score,activity_consistency
108329,8328,user_108329,bot,1,2023-11-06,"Mumbai, India",-1.3388989199498638,-0.46505175354333955,-0.45424434739711983,-0.4735523932170081,-0.3717500927847707,0,1,0,0,0.0661,0.2535258600798917,0.096,0.6566,0.009,0.4855,0.8732,0.8133,20,3.7841839712631633,1.8804028655259565e-07,15,0.7219317191540718,0.2515321107033459,1.1094344796804503,-0.5245543983887667,-0.025336603342053707,0.2610518375209644,0.051312993970210684,-1.4242241254514043,-1.1352700621220255,3.692192254103195,4.33223983950079,0.8636363636363636,-0.23027110443822335,0.8877413912533426,0.17465323420465062
103338,3337,user_103338,human,0,2019-04-27,"London, UK",0.6857573069424888,-0.42906510648148427,-0.46171236327058274,0.8240918986420281,2.0459475931014315,0,1,1,0,0.6173,-0.6762238602780531,0.3885,0.3647,0.14,0.2342,0.1084,0.027,10,7.208210852612466e-07,1.8464394344688333,1,0.09250417046328435,0.5151827317711154,-0.9863681799945021,-0.46062158843306195,-0.39278215762924235,-0.3503102439769329,0.11573621753937846,-0.20346058935020062,0.15330172026688602,-0.6837393063154065,-0.5407837871411528,0.3333333333333333,-0.210113400768723,-0.923384112551706,0.9999998427858275
105590,5589,user_105590,bot,1,2023-12-31,"Dubai, UAE",-1.4062242479299603,-0.42906510648148427,-0.1538641533756123,-0.1355528240597794,-0.46356139731209484,0,0,0,1,0.0254,1.5580277094020785,0.014,0.9454,0.0006,0.4961,0.7205,0.74,20,3.60869525210674,1.8804028623225303e-07,14,0.9025051962374947,0.2515321107033459,0.9861519702878062,-0.5884872083444713,-0.3057555789822767,0.7464733302302949,0.05298520951121121,-0.6103817680506018,-0.24428734270069632,3.4186965315770323,4.065773993959759,0.782608695652174,-0.22855851121667783,1.419105062615592,0.2129280770477101
100252,251,user_100252,human,0,2017-07-26,"Toronto, Canada",1.4691793052563376,-0.33778190417824167,-0.1766830907667489,-0.32784717353977033,-0.341146324608996,0,1,1,0,0.8361,-0.6120316111147721,0.2517,0.3269,0.0786,0.1631,0.108,0.0584,17,7.208210852342986e-07,2.5136459590427114,1,-0.8355524562948792,-0.5084020323743416,-0.9863681799945021,-0.5772049477640528,-0.6112018059980975,-0.26730885079474775,0.05645021515196953,-1.4242241254514043,-1.3460401677915872,0.4102435837892439,-0.0023498514608994246,0.7,-0.22082385351505074,-0.6235199679697028,0.9999998427858275
103974,3973,user_103974,human,0,2018-12-06,"New York, USA",0.859579062818374,1.6599158693042602,-0.4642017018950704,-0.440209192475822,0.11791019802762465,0,1,1,0,0.7948,-0.6533939652193416,0.0852,0.1426,0.2915,0.1116,0.3495,0.0668,9,7.208210852685185e-07,1.891061201365143,1,-0.7364140767196659,-0.7151868332118081,-0.9863681799945021,0.4841632698012406,-0.20798497828012996,-0.3152588179710535,0.022329969700570114,-0.6103817680506018,-1.0579420688081929,-0.4102435837892439,-0.2475927535517594,0.4444444444444444,1.0110859343419862,-0.6089586947831697,0.9999998427858275
106631,6630,user_106631,bot,1,2022-09-07,"London, UK",-0.8186577491945737,-0.45890769184985203,0.8057758863643697,1.769272675816837,-0.5247689336636443,0,0,0,1,0.1548,1.6852789413127183,0.1288,0.6889,0.0154,0.7551,0.6096,0.7181,20,3.384184059917521,1.8804028655259565e-07,12,1.057282462309,1.0424839739066538,0.8628694608951618,-0.6843864232780285,0.612858306735695,-0.026288340783047356,0.05369263748935755,-1.017302946751003,-0.8225364962421888,3.14520080905087,3.4624921755150964,0.8095238095238095,-0.23135748369044382,0.5415127528172097,0.2618949316629674
105548,5547,user_105548,bot,1,2023-10-14,"Seoul, South Korea",-1.31074469188546,0.7804373240364804,0.12577155210849833,-0.2776039943407228,-0.5247689336636443,0,0,0,1,0.486,0.02692493904006457,0.1452,0.8265,0.0419,0.8511,0.5501,0.6303,20,3.984183914426926,1.8804028655259565e-07,17,1.0830786733209175,1.0424839739066538,0.8628694608951618,0.24263932107968952,-0.49914797597553384,-0.17668341283153008,0.08599146444601942,0.6103817680506018,-0.1108452303449674,2.8717050865247074,3.4624921755150964,0.6666666666666666,-0.1774385200930535,-0.19810421074001985,0.1310323882037716
100036,35,user_100036,human,0,2021-01-29,"Seoul, South Korea",-0.10133698198845599,6.124226204716233,-0.4550741269386157,0.07105321888903114,-0.5247689336636443,0,1,1,0,0.4368,-0.700194502059063,0.4867,0.244,0.2815,0.6073,0.0469,0.2676,9,7.208210852685185e-07,2.419381976485333,1,-1.355523141005687,0.4565937048671663,-0.9863681799945021,0.2710539032822251,0.26475199214783207,0.8504048840849375,0.09638170007844196,-0.6103817680506018,-0.9751395272951506,0.4102435837892439,-0.08920671261807901,0.5833333333333334,2.9956749238992018,1.5785546647263444,0.9999998427858275
108363,8362,user_108363,bot,1,2023-12-31,Unknown,-1.4062242479299603,-0.4624185842461306,-0.49324398584742607,-0.3692597333644398,-0.24933502008167188,0,0,0,1,0.1045,0.8893294610973606,0.1227,0.4536,0.0514,0.6613,0.024,0.8578,20,3.621928376868554,1.8804028623225303e-07,14,0.6393838439159361,0.5151827317711154,0.493021932717229,-0.364722373499505,0.20673427304985495,-0.1986924477654544,0.07789473369609771,-0.20346058935020062,0.31548521066846413,5.606662311786333,6.247413977143034,0.8125,-0.22357240230206396,0.014943734840930046,0.21004187574077848
101514,1513,user_101514,human,0,2022-02-20,Unknown,-0.5750624715938614,-0.28424079513499356,-0.4924142063059302,-0.37626332804067064,1.0972307796524154,0,1,1,0,0.484,-0.6377189832090105,0.6919,0.1092,0.2855,0.0231,0.1543,0.1809,15,7.208210852394316e-07,2.3898981269314294,1,-1.0184526504499645,-1.0667209946355003,-0.9863681799945021,-0.5671762716925698,-0.7408884722171053,0.04666753427570175,0.08690203227549939,-0.6103817680506018,-0.6480352723923894,-0.4102435837892439,-0.44763864644318196,0.4444444444444444,0.03398114534682315,0.3366259414833674,0.9999998427858275
109318,9317,user_109318,suspicious,2,2021-12-02,Unknown,-0.4771347218046303,-0.4466195684628771,-0.4882653085984508,-0.45452088594464163,-0.43295762913632013,0,1,0,1,0.3594,-0.17129569961026306,0.2117,0.749,0.0319,0.4845,0.9267,0.8081,20,3.3464397111483692,2.2464393526144746,11,0.2575999209395561,-0.27576913143219245,1.3559994984657386,0.08280729619042781,0.35177857079479785,-0.3221875882280296,0.1435894673145275,3.051908840253009,3.5098840849071467,-0.6837393063154065,-0.5808715692136972,0.17647058823529413,-0.20649566163476107,-0.3360839267216522,0.2701271361277182
